x,y,days_below_so,days_below_so_fb,days_below_so_adj_95,days_total,days_below_so_adj_95fb,survival_so,survival_adj_95,survival_so_fb,survival_adj_95fb
5.08334383097562,61.7500015524931,0,0,0,153,0,100,100,100,100
5.08334383097562,61.916668248731,0,0,0,153,0,100,100,100,100
5.08334383097562,62.00000159685,0,0,0,153,0,100,100,100,100
5.08334383097562,62.083334944969,0,0,0,153,0,100,100,100,100
5.08334383097562,62.166668293088,0,0,0,153,0,100,100,100,100
5.08334383097562,62.250001641207,0,0,0,153,0,100,100,100,100
5.08334383097562,62.333334989326,0,0,0,153,0,100,100,100,100
5.08334383097562,62.4166683374449,0,0,0,153,0,100,100,100,100
5.08334383097562,62.5000016855639,0,0,0,153,0,100,100,100,100
5.08334383097562,62.5833350336829,0,0,0,153,0,100,100,100,100
5.08334383097562,62.6666683818019,0,0,0,153,0,100,100,100,100
5.08334383097562,62.7500017299209,0,0,0,153,0,100,100,100,100
5.08334383097562,62.8333350780398,0,0,0,153,0,100,100,100,100
5.08334383097562,62.9166684261588,0,0,0,153,0,100,100,100,100
5.08334383097562,63.0000017742778,0,0,0,153,0,100,100,100,100
5.08334383097562,63.0833351223968,0,0,0,153,0,100,100,100,100
5.08334383097562,63.1666684705158,0,0,0,153,0,100,100,100,100
5.08334383097562,63.2500018186347,0,0,0,153,0,100,100,100,100
5.08334383097562,63.3333351667537,0,0,0,153,0,100,100,100,100
5.08334383097562,63.4166685148727,0,0,0,153,0,100,100,100,100
5.08334383097562,63.5000018629917,0,0,0,153,0,100,100,100,100
5.08334383097562,63.5833352111107,0,0,0,153,0,100,100,100,100
5.08334383097562,63.6666685592297,0,0,0,153,0,100,100,100,100
5.08334383097562,63.7500019073486,0,0,0,153,0,100,100,100,100
5.08334383097562,63.8333352554676,0,0,0,153,0,100,100,100,100
5.08334383097562,63.9166686035866,0,0,0,153,0,100,100,100,100
5.08334383097562,64.0000019517056,0,0,0,153,0,100,100,100,100
5.08334383097562,64.0833352998246,0,0,0,153,0,100,100,100,100
5.08334383097562,64.1666686479436,0,0,0,153,0,100,100,100,100
5.08334383097562,64.2500019960625,0,0,0,153,0,100,100,100,100
5.08334383097562,64.3333353441815,0,0,0,153,0,100,100,100,100
5.08334383097562,64.4166686923005,0,0,0,153,0,100,100,100,100
5.08334383097562,64.5000020404195,0,0,0,153,0,100,100,100,100
5.08334383097562,64.5833353885385,0,0,0,153,0,100,100,100,100
5.08334383097562,64.6666687366574,0,0,0,153,0,100,100,100,100
5.08334383097562,64.7500020847764,0,0,0,153,0,100,100,100,100
5.08334383097562,64.8333354328954,0,0,0,153,0,100,100,100,100
5.08334383097562,64.9166687810144,0,0,0,153,0,100,100,100,100
5.08334383097562,65.0000021291334,0,0,0,153,0,100,100,100,100
5.08334383097562,65.0833354772523,0,0,0,153,0,100,100,100,100
5.08334383097562,65.1666688253713,0,0,0,153,0,100,100,100,100
5.08334383097562,65.2500021734903,0,0,0,153,0,100,100,100,100
5.08334383097562,65.3333355216093,0,0,0,153,0,100,100,100,100
