x,y,time.x,salinity.x,time.y,salinity.y,salinity_diff,change_rate
10.5750003586313,65.9749988811352,X2090.01.01,33.0064049461019,X2010.01.01,34.423047082859,-1.41664213675711,-0.0411538854578196
10.625000360327,65.9749988811352,X2090.01.01,32.9868414781841,X2010.01.01,34.4029457882585,-1.41610431007442,-0.0411622981005808
10.6750003620227,65.9749988811352,X2090.01.01,32.9478336562245,X2010.01.01,34.3631421520668,-1.41530849584227,-0.0411868184108171
10.7250003637183,65.9749988811352,X2090.01.01,32.9113042245023,X2010.01.01,34.3256743776032,-1.4143701531009,-0.0412044389147892
10.775000365414,65.9749988811352,X2090.01.01,32.8913573098225,X2010.01.01,34.3069004479542,-1.41554313813171,-0.0412611783532931
10.8250003671096,65.9749988811352,X2090.01.01,32.8497955871811,X2010.01.01,34.2651269681491,-1.41533138096803,-0.0413053009342018
10.8750003688053,65.9749988811352,X2090.01.01,32.8240251068313,X2010.01.01,34.2393653081438,-1.41534020131245,-0.0413366366045287
10.925000370501,65.9749988811352,X2090.01.01,32.7860376701928,X2010.01.01,34.2009970145831,-1.4149593443903,-0.0413718741528782
10.9750003721966,65.9749988811352,X2090.01.01,32.731633027741,X2010.01.01,34.1464844870969,-1.41485145935587,-0.0414347620438207
11.0250003738923,65.9749988811352,X2090.01.01,32.7053389247923,X2010.01.01,34.1198337931295,-1.41449486833714,-0.041456675226301
11.0750003755879,65.9749988811352,X2090.01.01,32.6526706519639,X2010.01.01,34.066113240894,-1.41344258893014,-0.0414911609943631
11.1250003772836,65.9749988811352,X2090.01.01,32.6191471519745,X2010.01.01,34.0322690679385,-1.41312191596401,-0.0415230002190862
11.1750003789792,65.9749988811352,X2090.01.01,32.5764836077794,X2010.01.01,33.9900203357663,-1.41353672798692,-0.0415868161896778
11.2250003806749,65.9749988811352,X2090.01.01,32.5083988819078,X2010.01.01,33.9223839985326,-1.41398511662476,-0.0416829523740408
11.2750003823705,65.9749988811352,X2090.01.01,32.4739542365574,X2010.01.01,33.8887772217489,-1.41482298519153,-0.0417490125398664
11.3250003840662,65.9749988811352,X2090.01.01,32.4064415644986,X2010.01.01,33.8223601256495,-1.41591856115092,-0.0418633872944054
11.3750003857619,65.9749988811352,X2090.01.01,32.3677915345247,X2010.01.01,33.7849426098498,-1.41715107532505,-0.0419462330213309
11.4250003874575,65.9749988811352,X2090.01.01,32.3253934452596,X2010.01.01,33.7433480393861,-1.41795459412649,-0.0420217517381921
11.4750003891532,65.9749988811352,X2090.01.01,32.2653915209438,X2010.01.01,33.6841942113605,-1.41880269041664,-0.0421207252729273
11.5250003908488,65.9749988811352,X2090.01.01,32.2419009638309,X2010.01.01,33.6613123701215,-1.41941140629058,-0.0421674410873677
11.5750003925445,65.9749988811352,X2090.01.01,32.2017343322806,X2010.01.01,33.6208376785738,-1.41910334629316,-0.0422090419001528
11.6250003942401,65.9749988811352,X2090.01.01,32.1961741834969,X2010.01.01,33.615519143636,-1.41934496013918,-0.0422229076419868
11.6750003959358,65.9749988811352,X2090.01.01,32.1832685052551,X2010.01.01,33.6028746149078,-1.41960610965274,-0.042246567471431
11.7250003976314,65.9749988811352,X2090.01.01,32.1713529365466,X2010.01.01,33.5911908310434,-1.41983789449677,-0.0422681619606239
11.7750003993271,65.9749988811352,X2090.01.01,32.1580496487602,X2010.01.01,33.5784097840088,-1.42036013524861,-0.0422998034863769
11.8250004010228,65.9749988811352,X2090.01.01,32.1296559065672,X2010.01.01,33.5507970048558,-1.42114109828862,-0.0423578938551874
11.8750004027184,65.9749988811352,X2090.01.01,32.1057176237327,X2010.01.01,33.527116321767,-1.42139869803437,-0.0423954951685347
11.9250004044141,65.9749988811352,X2090.01.01,32.0694574536076,X2010.01.01,33.4912413380206,-1.42178388441306,-0.0424524092751078
11.9750004061097,65.9749988811352,X2090.01.01,32.0363297151523,X2010.01.01,33.4583477738372,-1.42201805868493,-0.0425011440581915
12.0250004078054,65.9749988811352,X2090.01.01,32.0145477684262,X2010.01.01,33.4368365714755,-1.42228880304936,-0.0425365838663905
12.0750004095011,65.9749988811352,X2090.01.01,31.9608663275778,X2010.01.01,33.3829844163371,-1.42211808875937,-0.0426000884469576
12.1250004111967,65.9749988811352,X2090.01.01,31.904694875676,X2010.01.01,33.3268706025451,-1.42217572686915,-0.0426735454351523
12.1750004128924,65.9749988811352,X2090.01.01,31.8311813710481,X2010.01.01,33.2532122083833,-1.42203083733527,-0.0427637134248572
12.225000414588,65.9749988811352,X2090.01.01,31.7149715376467,X2010.01.01,33.1368225293682,-1.42185099172157,-0.042908489202953
12.2750004162837,65.9749988811352,X2090.01.01,,X2010.01.01,,,
12.3250004179793,65.9749988811352,X2090.01.01,31.5636469767182,X2010.01.01,32.9847366240381,-1.42108964731994,-0.0430832497927026
12.375000419675,65.9749988811352,X2090.01.01,31.5245357145185,X2010.01.01,32.9451281085234,-1.42059239400491,-0.0431199535580915
12.4250004213706,65.9749988811352,X2090.01.01,31.491823235692,X2010.01.01,32.9118322450376,-1.42000900934566,-0.0431458509746071
12.4750004230663,65.9749988811352,X2090.01.01,31.4611056089305,X2010.01.01,32.8804701982991,-1.41936458936861,-0.0431674054783446
12.525000424762,65.9749988811352,X2090.01.01,,X2010.01.01,,,
12.5750004264576,65.9749988811352,X2090.01.01,,X2010.01.01,,,
12.6250004281533,65.9749988811352,X2090.01.01,,X2010.01.01,,,
12.6750004298489,65.9749988811352,X2090.01.01,,X2010.01.01,,,
12.7250004315446,65.9749988811352,X2090.01.01,,X2010.01.01,,,
12.7750004332403,65.9749988811352,X2090.01.01,,X2010.01.01,,,
12.8250004349359,65.9749988811352,X2090.01.01,31.5747132827975,X2010.01.01,32.9924969652609,-1.41778368246338,-0.0429729124156992
12.8750004366316,65.9749988811352,X2090.01.01,31.5867499060781,X2010.01.01,33.0042548852536,-1.4175049791755,-0.0429491586495062
12.9250004383272,65.9749988811352,X2090.01.01,,X2010.01.01,,,
12.9750004400229,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.0250004417185,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.0750004434142,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.1250004451098,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.1750004468055,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.2250004485011,65.9749988811352,X2090.01.01,,X2010.01.01,,,
